gateway_txn_id,order_id,merchant_id,payment_method,gateway_name,gross_amount,fee_amount,net_amount,currency,status,customer_name,payer_email,initiated_at,completed_at,settled_at,bank_settlement_ref
PG169300033408870,OD169300033408870,MERCH_DIST_001,QRIS,OVO,168000,3314,164686,IDR,SETTLED,CV Karno,cv.karno@email.com,2023-08-26 17:00:00,2023-08-26 17:03:00,2023-08-28 05:03:00,TJKE-A47H-W1OU-Z51O
PG169300032046084,OD169300032046084,MERCH_DIST_001,QRIS,DANA,936000,15027,920973,IDR,SETTLED,Warung Dian,dian@gmail.com,2023-09-01 22:00:00,2023-09-01 22:04:00,2023-09-02 19:04:00,SSUB-NETV-XE95-UW5R
PG169300003496493,OD169300003496493,MERCH_DIST_001,E_WALLET,LINKAJA,652000,16312,635688,IDR,SETTLED,Toko Mega,mega@gmail.com,2023-09-02 18:00:00,2023-09-02 18:02:00,2023-09-04 05:02:00,E50O-4JHA-I6DL-U4Y9
PG169300021627860,OD169300021627860,MERCH_DIST_001,E_WALLET,SHOPEEPAY,124000,2168,121832,IDR,SETTLED,Warung Mega,mega@mail.com,2023-08-10 13:00:00,2023-08-10 13:01:00,2023-08-11 21:01:00,GU73-QUC5-Z6WJ-FRE7
PG169300030039525,OD169300030039525,MERCH_DIST_001,E_WALLET,OVO,240000,5506,234494,IDR,SETTLED,Warung Wawan,wawan@mail.com,2023-08-26 18:00:00,2023-08-26 18:02:00,2023-08-27 16:02:00,F7KJ-P9VF-8ABK-SEPI
PG169300005177576,OD169300005177576,MERCH_DIST_001,QRIS,SHOPEEPAY,556000,15827,540173,IDR,SETTLED,Agen Nana,agen.nana@gmail.com,2023-09-01 14:00:00,2023-09-01 14:03:00,2023-09-02 17:03:00,EQO4-TD56-BXEA-1BF0
PG169300033322913,OD169300033322913,MERCH_DIST_001,E_WALLET,OVO,866000,27830,838170,IDR,SETTLED,Toko Joni,joni@yahoo.com,2023-08-20 16:00:00,2023-08-20 16:05:00,2023-08-21 11:05:00,HUNA-B1AW-GWOR-CP08
PG169300022848936,OD169300022848936,MERCH_DIST_001,E_WALLET,SHOPEEPAY,988000,21834,966166,IDR,SETTLED,Grosir Lina,grosir.lina@mail.com,2023-09-05 17:00:00,2023-09-05 17:05:00,2023-09-06 11:05:00,5BPA-ERTE-LY4U-XZDM
PG169300023415308,OD169300023415308,MERCH_DIST_001,QRIS,OVO,216000,7022,208978,IDR,SETTLED,Kios Untung,kios.untung@email.com,2023-08-07 18:00:00,2023-08-07 18:01:00,2023-08-08 11:01:00,18JJ-8YF2-QN3F-TAG9
PG169300032252500,OD169300032252500,MERCH_DIST_001,E_WALLET,OVO,931000,24217,906783,IDR,SETTLED,Kios Nana,kios.nana@gmail.com,2023-08-01 16:00:00,2023-08-01 16:02:00,2023-08-02 12:02:00,2CBT-3NQP-5BJG-V9WH
PG169300007814232,OD169300007814232,MERCH_DIST_001,QRIS,LINKAJA,426000,7117,418883,IDR,SETTLED,CV Indra,cv.indra@yahoo.com,2023-09-02 19:00:00,2023-09-02 19:05:00,2023-09-03 09:05:00,LD0V-1C0M-3420-3RS8
PG169300031402848,OD169300031402848,MERCH_DIST_001,E_WALLET,LINKAJA,362000,8973,353027,IDR,SETTLED,Kios Kiki,kios.kiki@mail.com,2023-08-04 23:00:00,2023-08-04 23:04:00,2023-08-05 15:04:00,WIQV-BU0S-B7I7-551Y
PG169300017949105,OD169300017949105,MERCH_DIST_001,E_WALLET,GOPAY,525000,10902,514098,IDR,SETTLED,Depot Hendra,depot.hendra@mail.com,2023-09-05 19:00:00,2023-09-05 19:05:00,2023-09-06 08:05:00,KP6N-PIJ0-L64S-R46K
PG169300016933553,OD169300016933553,MERCH_DIST_001,QRIS,SHOPEEPAY,186000,5463,180537,IDR,SETTLED,PT Ahmad,pt.ahmad@gmail.com,2023-08-04 19:00:00,2023-08-04 19:01:00,2023-08-05 23:01:00,2E4C-UUT2-IIRA-J5XG
PG169300030798471,OD169300030798471,MERCH_DIST_001,QRIS,SHOPEEPAY,216000,7273,208727,IDR,SETTLED,Depot Fitri,depot.fitri@mail.com,2023-08-03 13:00:00,2023-08-03 13:02:00,2023-08-04 23:02:00,ORMQ-M08R-DC16-UMGL
PG169300017506748,OD169300017506748,MERCH_DIST_001,QRIS,SHOPEEPAY,788000,14284,773716,IDR,SETTLED,Depot Lina,depot.lina@email.com,2023-08-29 16:00:00,2023-08-29 16:05:00,2023-08-30 12:05:00,HQW6-XG3F-BLE7-D77X
PG169300004959665,OD169300004959665,MERCH_DIST_001,QRIS,GOPAY,512000,10820,501180,IDR,SETTLED,Grosir Hendra,grosir.hendra@mail.com,2023-08-11 14:00:00,2023-08-11 14:04:00,2023-08-12 19:04:00,K7XW-O1TR-MYRM-J6MP
PG169300024829992,OD169300024829992,MERCH_DIST_001,QRIS,OVO,144000,2328,141672,IDR,SETTLED,Agen Edi,agen.edi@yahoo.com,2023-08-03 12:00:00,2023-08-03 12:02:00,2023-08-04 16:02:00,NVLW-E342-CH3I-N6GM
PG169300033879261,OD169300033879261,MERCH_DIST_001,QRIS,SHOPEEPAY,704000,21183,682817,IDR,SETTLED,CV Feri,cv.feri@gmail.com,2023-08-21 12:00:00,2023-08-21 12:05:00,2023-08-22 20:05:00,W5ZS-FG1B-4LXA-ZRLM
PG169300006444976,OD169300006444976,MERCH_DIST_001,E_WALLET,OVO,387000,7583,379417,IDR,SETTLED,Grosir Untung,grosir.untung@email.com,2023-08-24 14:00:00,2023-08-24 14:04:00,2023-08-25 05:04:00,OA5P-I8W0-4QNN-HAAY
PG169300017559810,OD169300017559810,MERCH_DIST_001,E_WALLET,SHOPEEPAY,552000,16454,535546,IDR,SETTLED,CV Ida,cv.ida@mail.com,2023-08-28 20:00:00,2023-08-28 20:02:00,2023-08-29 19:02:00,I2BW-TK6N-X3N6-YCQV
PG169300020342080,OD169300020342080,MERCH_DIST_001,QRIS,GOPAY,470000,9991,460009,IDR,SETTLED,Agen Yudi,agen.yudi@email.com,2023-09-05 18:00:00,2023-09-05 18:05:00,2023-09-06 13:05:00,Z76V-AVB9-R0WA-8WAT
PG169300011298889,OD169300011298889,MERCH_DIST_001,E_WALLET,SHOPEEPAY,300000,6618,293382,IDR,SETTLED,PT Putri,pt.putri@email.com,2023-09-04 15:00:00,2023-09-04 15:02:00,2023-09-06 00:02:00,5L4O-ABIP-QIM0-S4OF
PG169300025675380,OD169300025675380,MERCH_DIST_001,E_WALLET,LINKAJA,1773000,55756,1717244,IDR,SETTLED,Toko Gita,gita@mail.com,2023-08-31 14:00:00,2023-08-31 14:05:00,2023-09-01 13:05:00,CTB5-LLAU-TXYV-QWEY
PG169300032458200,OD169300032458200,MERCH_DIST_001,E_WALLET,LINKAJA,1558000,32009,1525991,IDR,SETTLED,CV Putri,cv.putri@yahoo.com,2023-08-08 20:00:00,2023-08-08 20:03:00,2023-08-09 14:03:00,TVOF-G1NK-0SVX-CUTS
PG169300035076648,OD169300035076648,MERCH_DIST_001,E_WALLET,GOPAY,70000,1919,68081,IDR,SETTLED,PT Zainal,pt.zainal@yahoo.com,2023-08-12 13:00:00,2023-08-12 13:02:00,2023-08-13 09:02:00,33J4-3I71-I58Z-JLUC
PG169300031790808,OD169300031790808,MERCH_DIST_001,E_WALLET,LINKAJA,238000,7470,230530,IDR,SETTLED,TB Nana,tb.nana@email.com,2023-08-25 19:00:00,2023-08-25 19:04:00,2023-08-27 02:04:00,KWZB-YOOX-TJPN-JWLT
PG169300016601590,OD169300016601590,MERCH_DIST_001,E_WALLET,OVO,140000,3197,136803,IDR,SETTLED,Toko Riska,riska@mail.com,2023-08-26 15:00:00,2023-08-26 15:05:00,2023-08-27 04:05:00,E9IF-0VK5-N1RI-0PP1
PG169300006994911,OD169300006994911,MERCH_DIST_001,QRIS,LINKAJA,456000,14660,441340,IDR,SETTLED,Agen Lisa,agen.lisa@mail.com,2023-08-26 17:00:00,2023-08-26 17:03:00,2023-08-27 23:03:00,VJ8M-TNOM-QP5U-VZP2
PG169300010874118,OD169300010874118,MERCH_DIST_001,E_WALLET,LINKAJA,155000,3212,151788,IDR,SETTLED,TB Wahyu,tb.wahyu@gmail.com,2023-08-14 20:00:00,2023-08-14 20:03:00,2023-08-15 15:03:00,II2X-X2WI-4GSZ-EIE9
PG169300006635195,OD169300006635195,MERCH_DIST_001,QRIS,SHOPEEPAY,312000,5034,306966,IDR,SETTLED,Toko Dewi,dewi@email.com,2023-08-29 22:00:00,2023-08-29 22:04:00,2023-08-30 13:04:00,BNBR-Y2JT-Q30L-A81N
PG169300013663104,OD169300013663104,MERCH_DIST_001,E_WALLET,DANA,494000,8755,485245,IDR,SETTLED,Kios Vera,kios.vera@mail.com,2023-08-13 12:00:00,2023-08-13 12:03:00,2023-08-14 13:03:00,N3VC-R7G3-P6IX-A3LS
PG169300031574799,OD169300031574799,MERCH_DIST_001,E_WALLET,GOPAY,326000,6730,319270,IDR,SETTLED,Warung Novi,novi@yahoo.com,2023-08-17 18:00:00,2023-08-17 18:05:00,2023-08-19 02:05:00,FNPN-KKX2-LP96-CVR1
PG169300029049240,OD169300029049240,MERCH_DIST_001,QRIS,GOPAY,762000,25188,736812,IDR,SETTLED,Kios Novi,kios.novi@email.com,2023-08-04 19:00:00,2023-08-04 19:04:00,2023-08-06 04:04:00,EBKA-DK3E-R990-OP5R
PG169300011370151,OD169300011370151,MERCH_DIST_001,E_WALLET,GOPAY,379000,7065,371935,IDR,SETTLED,PT Gunawan,pt.gunawan@email.com,2023-08-23 13:00:00,2023-08-23 13:05:00,2023-08-24 05:05:00,SHEX-OIA1-3S5T-J6CW
PG169300023409078,OD169300023409078,MERCH_DIST_001,QRIS,OVO,120000,3386,116614,IDR,SETTLED,Agen Siti,agen.siti@yahoo.com,2023-08-05 19:00:00,2023-08-05 19:05:00,2023-08-06 13:05:00,2PJA-L3TH-F8WB-SKCC
PG169300025842642,OD169300025842642,MERCH_DIST_001,QRIS,SHOPEEPAY,880000,30670,849330,IDR,SETTLED,TB Siti,tb.siti@gmail.com,2023-08-07 18:00:00,2023-08-07 18:05:00,2023-08-08 08:05:00,TURR-RK6E-JRJ1-I3WQ
PG169300011510615,OD169300011510615,MERCH_DIST_001,E_WALLET,DANA,310000,9773,300227,IDR,SETTLED,PT Untung,pt.untung@email.com,2023-08-25 12:00:00,2023-08-25 12:04:00,2023-08-26 07:04:00,ZG8O-N712-IIUG-GOZW
PG169300004790646,OD169300004790646,MERCH_DIST_001,E_WALLET,OVO,836000,18702,817298,IDR,SETTLED,Depot Candra,depot.candra@yahoo.com,2023-08-22 15:00:00,2023-08-22 15:05:00,2023-08-23 13:05:00,ZEAY-50T8-J4PD-WDBY
PG169300005082851,OD169300005082851,MERCH_DIST_001,E_WALLET,LINKAJA,622000,16239,605761,IDR,SETTLED,PT Erna,pt.erna@email.com,2023-08-23 15:00:00,2023-08-23 15:04:00,2023-08-24 08:04:00,ANMX-WV71-XCRB-YI2A
PG169300013606580,OD169300013606580,MERCH_DIST_001,QRIS,DANA,117000,3611,113389,IDR,SETTLED,CV Mira,cv.mira@gmail.com,2023-08-16 16:00:00,2023-08-16 16:02:00,2023-08-17 07:02:00,GX5U-1K83-GQXQ-2RZV
PG169300027970450,OD169300027970450,MERCH_DIST_001,QRIS,OVO,442000,14817,427183,IDR,SETTLED,Warung Tina,tina@mail.com,2023-08-03 14:00:00,2023-08-03 14:01:00,2023-08-04 03:01:00,HVQV-6I1M-2MJ9-TECW
PG169300012116012,OD169300012116012,MERCH_DIST_001,E_WALLET,SHOPEEPAY,475000,9643,465357,IDR,SETTLED,Toko Tri,tri@gmail.com,2023-08-26 20:00:00,2023-08-26 20:02:00,2023-08-27 19:02:00,3UC1-LJF9-HCP7-4G6A
PG169300021944256,OD169300021944256,MERCH_DIST_001,QRIS,DANA,72000,2411,69589,IDR,SETTLED,PT Putri,pt.putri@email.com,2023-08-26 21:00:00,2023-08-26 21:05:00,2023-08-27 15:05:00,8I1R-VTTN-JF55-E6NE
PG169300009323072,OD169300009323072,MERCH_DIST_001,QRIS,LINKAJA,216000,3840,212160,IDR,SETTLED,Toko Ida,ida@yahoo.com,2023-09-05 13:00:00,2023-09-05 13:04:00,2023-09-06 15:04:00,HF3K-OZXP-R3PF-4A7H
PG169300025233390,OD169300025233390,MERCH_DIST_001,QRIS,GOPAY,430000,10349,419651,IDR,SETTLED,UD Qomar,ud.qomar@email.com,2023-08-19 23:00:00,2023-08-19 23:01:00,2023-08-21 03:01:00,J71P-9H85-7B96-7ADO
PG169300009793224,OD169300009793224,MERCH_DIST_001,E_WALLET,SHOPEEPAY,992000,27171,964829,IDR,SETTLED,Agen Fitri,agen.fitri@mail.com,2023-08-02 21:00:00,2023-08-02 21:03:00,2023-08-03 09:03:00,L6Z3-ZXN3-5RZR-8EF5
PG169300010528122,OD169300010528122,MERCH_DIST_001,QRIS,LINKAJA,385000,12433,372567,IDR,SETTLED,PT Herman,pt.herman@mail.com,2023-08-23 19:00:00,2023-08-23 19:01:00,2023-08-24 21:01:00,MEB1-WPDE-BJVD-2S3C
PG169300015236079,OD169300015236079,MERCH_DIST_001,QRIS,LINKAJA,444000,15261,428739,IDR,SETTLED,Toko Qomar,qomar@gmail.com,2023-08-22 21:00:00,2023-08-22 21:02:00,2023-08-23 22:02:00,43PH-ECKM-JCK9-IXZ1
PG169300004033480,OD169300004033480,MERCH_DIST_001,QRIS,SHOPEEPAY,168000,5314,162686,IDR,SETTLED,Kios Ida,kios.ida@gmail.com,2023-08-20 15:00:00,2023-08-20 15:04:00,2023-08-21 23:04:00,ADE8-J05R-49K5-X6M8
PG169300015978207,OD169300015978207,MERCH_DIST_001,QRIS,OVO,264000,8005,255995,IDR,SETTLED,Depot Asep,depot.asep@gmail.com,2023-09-05 12:00:00,2023-09-05 12:02:00,2023-09-06 15:02:00,O5FE-SV3K-CLS0-7UI6
PG169300015081508,OD169300015081508,MERCH_DIST_001,E_WALLET,GOPAY,363000,7092,355908,IDR,SETTLED,Warung Cecep,cecep@mail.com,2023-08-20 22:00:00,2023-08-20 22:05:00,2023-08-21 15:05:00,PDC1-5CZY-A6IV-NSNB
PG169300010050480,OD169300010050480,MERCH_DIST_001,QRIS,GOPAY,96000,2380,93620,IDR,SETTLED,Grosir Hendra,grosir.hendra@gmail.com,2023-08-11 16:00:00,2023-08-11 16:01:00,2023-08-12 20:01:00,B3MS-JZE6-PRZW-4S7O
PG169300027786272,OD169300027786272,MERCH_DIST_001,E_WALLET,LINKAJA,48000,1626,46374,IDR,SETTLED,TB Putri,tb.putri@yahoo.com,2023-08-28 18:00:00,2023-08-28 18:04:00,2023-08-29 15:04:00,4SU6-2EZE-F5OZ-C0M4
PG169300007407168,OD169300007407168,MERCH_DIST_001,QRIS,SHOPEEPAY,628000,12031,615969,IDR,SETTLED,Toko Eko,eko@email.com,2023-08-16 12:00:00,2023-08-16 12:01:00,2023-08-17 22:01:00,KTMH-RBI8-P9NH-NDBI
PG169300011920460,OD169300011920460,MERCH_DIST_001,E_WALLET,LINKAJA,634000,13884,620116,IDR,SETTLED,Grosir Rudi,grosir.rudi@mail.com,2023-08-24 22:00:00,2023-08-24 22:03:00,2023-08-26 10:03:00,O1VT-L4O5-1N63-6Q8S
PG169300029595300,OD169300029595300,MERCH_DIST_001,QRIS,GOPAY,420000,11758,408242,IDR,SETTLED,PT Priyanto,pt.priyanto@email.com,2023-08-01 18:00:00,2023-08-01 18:03:00,2023-08-03 00:03:00,AZMX-GJ3V-UW2S-VKL5
PG169300005088675,OD169300005088675,MERCH_DIST_001,E_WALLET,OVO,360000,5909,354091,IDR,SETTLED,Grosir Gunawan,grosir.gunawan@email.com,2023-09-01 14:00:00,2023-09-01 14:05:00,2023-09-02 02:05:00,L0R7-EVGF-KPZZ-2XEM
PG169300010119476,OD169300010119476,MERCH_DIST_001,E_WALLET,OVO,414000,14229,399771,IDR,SETTLED,PT Mega,pt.mega@gmail.com,2023-08-06 16:00:00,2023-08-06 16:01:00,2023-08-07 15:01:00,N7FY-K4RR-NRSA-E8QG
PG169300024921675,OD169300024921675,MERCH_DIST_001,E_WALLET,OVO,32000,969,31031,IDR,SETTLED,Depot Eko,depot.eko@yahoo.com,2023-08-14 19:00:00,2023-08-14 19:03:00,2023-08-16 02:03:00,G0PC-705J-QHKJ-RHKP
PG169300033020186,OD169300033020186,MERCH_DIST_001,QRIS,GOPAY,138000,3650,134350,IDR,SETTLED,PT Tri,pt.tri@mail.com,2023-08-01 23:00:00,2023-08-01 23:01:00,2023-08-02 12:01:00,A0GU-HHIA-HOK9-51DZ
PG169300016657008,OD169300016657008,MERCH_DIST_001,QRIS,DANA,234000,7306,226694,IDR,SETTLED,CV Feri,cv.feri@yahoo.com,2023-08-09 12:00:00,2023-08-09 12:05:00,2023-08-10 20:05:00,Y0GO-V4L2-A604-D93L
PG169300021304612,OD169300021304612,MERCH_DIST_001,E_WALLET,OVO,112000,2831,109169,IDR,SETTLED,Kios Wawan,kios.wawan@yahoo.com,2023-08-27 13:00:00,2023-08-27 13:03:00,2023-08-28 11:03:00,V8PR-55TL-XXM4-O3DQ
PG169300018158350,OD169300018158350,MERCH_DIST_001,E_WALLET,OVO,402000,12116,389884,IDR,SETTLED,Agen Siti,agen.siti@gmail.com,2023-08-28 18:00:00,2023-08-28 18:02:00,2023-08-29 17:02:00,OLUZ-G0ZK-FZ5Y-XRLX
PG169300032250369,OD169300032250369,MERCH_DIST_001,E_WALLET,GOPAY,240000,6145,233855,IDR,SETTLED,UD Tri,ud.tri@email.com,2023-08-01 19:00:00,2023-08-01 19:03:00,2023-08-03 00:03:00,53P9-2GG2-J4L2-EIAW
PG169300030243840,OD169300030243840,MERCH_DIST_001,E_WALLET,LINKAJA,674000,20809,653191,IDR,SETTLED,Kios Opi,kios.opi@yahoo.com,2023-08-15 13:00:00,2023-08-15 13:01:00,2023-08-16 20:01:00,PTV2-A19E-AVK9-E44V
PG169300018066145,OD169300018066145,MERCH_DIST_001,E_WALLET,LINKAJA,625000,19187,605813,IDR,SETTLED,Warung Wati,wati@yahoo.com,2023-08-08 16:00:00,2023-08-08 16:03:00,2023-08-09 08:03:00,I0JJ-ZEX6-9JZ4-CJ2J
PG169300013049226,OD169300013049226,MERCH_DIST_001,QRIS,GOPAY,430000,7675,422325,IDR,SETTLED,CV Erna,cv.erna@gmail.com,2023-08-03 19:00:00,2023-08-03 19:03:00,2023-08-05 04:03:00,7C0U-Y2M0-L4XV-29W5
PG169300020967716,OD169300020967716,MERCH_DIST_001,QRIS,LINKAJA,156000,3375,152625,IDR,SETTLED,Agen Mira,agen.mira@yahoo.com,2023-08-13 12:00:00,2023-08-13 12:02:00,2023-08-14 01:02:00,A3IK-C4G6-ZBZN-N9RV
PG169300014228480,OD169300014228480,MERCH_DIST_001,E_WALLET,SHOPEEPAY,512000,11450,500550,IDR,SETTLED,CV Wawan,cv.wawan@mail.com,2023-08-16 23:00:00,2023-08-16 23:05:00,2023-08-18 06:05:00,LA4S-45KV-O3MR-SZFM
PG169300028066965,OD169300028066965,MERCH_DIST_001,E_WALLET,SHOPEEPAY,828000,14728,813272,IDR,SETTLED,PT Riska,pt.riska@email.com,2023-08-25 16:00:00,2023-08-25 16:05:00,2023-08-26 22:05:00,42KG-52DE-6NNO-GI3G
PG169300035806210,OD169300035806210,MERCH_DIST_001,QRIS,OVO,358000,7101,350899,IDR,SETTLED,UD Anto,ud.anto@gmail.com,2023-08-23 22:00:00,2023-08-23 22:05:00,2023-08-25 09:05:00,QTUP-B37V-KL38-HHJ9
PG169300006639537,OD169300006639537,MERCH_DIST_001,E_WALLET,GOPAY,1036000,33293,1002707,IDR,SETTLED,TB Herman,tb.herman@yahoo.com,2023-08-13 14:00:00,2023-08-13 14:05:00,2023-08-15 02:05:00,JUWB-BNZG-HU81-9794
PG169300034828716,OD169300034828716,MERCH_DIST_001,E_WALLET,GOPAY,258000,7061,250939,IDR,SETTLED,Warung Nurul,nurul@yahoo.com,2023-08-28 21:00:00,2023-08-28 21:03:00,2023-08-30 02:03:00,8MSA-M7MQ-GYVN-PM70
PG169300023594086,OD169300023594086,MERCH_DIST_001,E_WALLET,SHOPEEPAY,377000,11355,365645,IDR,SETTLED,CV Rizal,cv.rizal@mail.com,2023-08-07 22:00:00,2023-08-07 22:03:00,2023-08-09 10:03:00,GEJC-T56R-QS2V-FTPX
PG169300026084940,OD169300026084940,MERCH_DIST_001,QRIS,SHOPEEPAY,96000,2273,93727,IDR,SETTLED,Warung Joni,joni@gmail.com,2023-08-27 21:00:00,2023-08-27 21:03:00,2023-08-28 11:03:00,5Z8X-W79G-H5VQ-UFZ0
PG169300034745416,OD169300034745416,MERCH_DIST_001,E_WALLET,LINKAJA,144000,2679,141321,IDR,SETTLED,Depot Wahyu,depot.wahyu@gmail.com,2023-08-04 13:00:00,2023-08-04 13:02:00,2023-08-05 01:02:00,EF9D-0O1A-2KYH-MCHA
PG169300034607776,OD169300034607776,MERCH_DIST_001,E_WALLET,GOPAY,366000,12595,353405,IDR,SETTLED,Toko Dian,dian@mail.com,2023-08-21 13:00:00,2023-08-21 13:02:00,2023-08-22 01:02:00,UM74-3ILV-FNGZ-4I5W
PG169300016438956,OD169300016438956,MERCH_DIST_001,E_WALLET,SHOPEEPAY,412000,11115,400885,IDR,SETTLED,Grosir Nana,grosir.nana@mail.com,2023-09-03 20:00:00,2023-09-03 20:04:00,2023-09-04 20:04:00,8JOT-1YOM-FZEC-T5B2
PG169300018097230,OD169300018097230,MERCH_DIST_001,E_WALLET,LINKAJA,126000,3812,122188,IDR,SETTLED,Toko Bambang,bambang@email.com,2023-08-04 23:00:00,2023-08-04 23:01:00,2023-08-05 19:01:00,S2QF-P5C2-A5UB-S551
PG169300032292080,OD169300032292080,MERCH_DIST_001,E_WALLET,DANA,396000,9124,386876,IDR,SETTLED,TB Dian,tb.dian@mail.com,2023-09-01 22:00:00,2023-09-01 22:04:00,2023-09-02 20:04:00,2GD9-1S97-Q1R2-L8TY
PG169300027222096,OD169300027222096,MERCH_DIST_001,E_WALLET,LINKAJA,892000,21532,870468,IDR,SETTLED,Kios Novi,kios.novi@yahoo.com,2023-09-02 20:00:00,2023-09-02 20:05:00,2023-09-04 04:05:00,CFP8-4S5C-GEHU-N4FY
PG169300015766436,OD169300015766436,MERCH_DIST_001,E_WALLET,OVO,548000,16731,531269,IDR,SETTLED,PT Zainal,pt.zainal@yahoo.com,2023-08-24 20:00:00,2023-08-24 20:04:00,2023-08-25 21:04:00,VTH1-XWH1-GER4-Z04I
PG169300026697382,OD169300026697382,MERCH_DIST_001,E_WALLET,LINKAJA,72000,1664,70336,IDR,SETTLED,Kios Wahyu,kios.wahyu@mail.com,2023-08-13 18:00:00,2023-08-13 18:05:00,2023-08-14 19:05:00,8B9V-JZI4-6A06-GCUK
PG169300014004000,OD169300014004000,MERCH_DIST_001,QRIS,GOPAY,134000,2770,131230,IDR,SETTLED,Grosir Qomar,grosir.qomar@email.com,2023-08-09 22:00:00,2023-08-09 22:02:00,2023-08-10 23:02:00,PGAX-9OGJ-1YJ9-4EUE
PG169300008383128,OD169300008383128,MERCH_DIST_001,E_WALLET,GOPAY,188000,5360,182640,IDR,SETTLED,Warung Wawan,wawan@gmail.com,2023-08-24 15:00:00,2023-08-24 15:02:00,2023-08-25 09:02:00,X4K9-T1MV-HD04-GQ5R
PG169300024025340,OD169300024025340,MERCH_DIST_001,E_WALLET,GOPAY,393000,11723,381277,IDR,SETTLED,Kios Zainal,kios.zainal@email.com,2023-08-30 13:00:00,2023-08-30 13:03:00,2023-08-31 23:03:00,JHVF-8K9F-O7CK-I1FO
PG169300023779800,OD169300023779800,MERCH_DIST_001,QRIS,GOPAY,241000,5720,235280,IDR,SETTLED,Grosir Candra,grosir.candra@yahoo.com,2023-08-02 14:00:00,2023-08-02 14:05:00,2023-08-03 13:05:00,O2UQ-GKIS-KQ5C-9CB4
PG169300023098036,OD169300023098036,MERCH_DIST_001,QRIS,OVO,1674000,31117,1642883,IDR,SETTLED,Grosir Udin,grosir.udin@gmail.com,2023-08-14 23:00:00,2023-08-14 23:01:00,2023-08-16 01:01:00,YZM4-L80Q-HCXC-E9TU
PG169300005306560,OD169300005306560,MERCH_DIST_001,QRIS,SHOPEEPAY,105000,3180,101820,IDR,SETTLED,TB Eko,tb.eko@gmail.com,2023-08-02 17:00:00,2023-08-02 17:03:00,2023-08-03 10:03:00,MTS3-ESXT-R63V-2II5
PG169300016747301,OD169300016747301,MERCH_DIST_001,QRIS,OVO,360000,12557,347443,IDR,SETTLED,Toko Riska,riska@gmail.com,2023-08-22 16:00:00,2023-08-22 16:04:00,2023-08-24 02:04:00,O4UB-VQ3O-W8D1-S1ML
PG169300018505432,OD169300018505432,MERCH_DIST_001,QRIS,SHOPEEPAY,276000,7755,268245,IDR,SETTLED,Warung Mega,mega@gmail.com,2023-08-13 16:00:00,2023-08-13 16:02:00,2023-08-14 05:02:00,22CF-C3K5-LR1M-4CPK
PG169300008888967,OD169300008888967,MERCH_DIST_001,QRIS,DANA,380000,10038,369962,IDR,SETTLED,Grosir Erna,grosir.erna@mail.com,2023-08-08 21:00:00,2023-08-08 21:01:00,2023-08-09 19:01:00,K3KH-AOFJ-VPJE-YYUD
PG169300031731420,OD169300031731420,MERCH_DIST_001,QRIS,LINKAJA,624000,11033,612967,IDR,SETTLED,Agen Candra,agen.candra@mail.com,2023-08-26 12:00:00,2023-08-26 12:03:00,2023-08-27 01:03:00,KNW4-BDLX-VZHO-A1SJ
PG169300008295448,OD169300008295448,MERCH_DIST_001,QRIS,DANA,208000,4418,203582,IDR,SETTLED,Grosir Eko,grosir.eko@email.com,2023-08-05 19:00:00,2023-08-05 19:05:00,2023-08-06 15:05:00,5ROX-5FPK-Z0KE-UH00
PG169300020664852,OD169300020664852,MERCH_DIST_001,QRIS,LINKAJA,492000,13761,478239,IDR,SETTLED,Kios Joni,kios.joni@yahoo.com,2023-08-06 18:00:00,2023-08-06 18:04:00,2023-08-07 18:04:00,R3L0-A2H8-R8BU-CNG0
PG169300031996365,OD169300031996365,MERCH_DIST_001,E_WALLET,LINKAJA,1318000,29491,1288509,IDR,SETTLED,TB Eko,tb.eko@mail.com,2023-08-07 17:00:00,2023-08-07 17:05:00,2023-08-09 04:05:00,MS2P-P51W-VP9O-DG5A
PG169300016749312,OD169300016749312,MERCH_DIST_001,QRIS,GOPAY,126000,3493,122507,IDR,SETTLED,TB Sari,tb.sari@email.com,2023-09-03 21:00:00,2023-09-03 21:03:00,2023-09-04 22:03:00,RPWN-7S7P-WF29-4CG2
PG169300006743952,OD169300006743952,MERCH_DIST_001,QRIS,LINKAJA,110000,3056,106944,IDR,SETTLED,UD Cecep,ud.cecep@email.com,2023-08-01 21:00:00,2023-08-01 21:04:00,2023-08-03 07:04:00,GOSO-TNZ0-5B2F-TEYP
PG169300028720384,OD169300028720384,MERCH_DIST_001,E_WALLET,DANA,735000,15249,719751,IDR,SETTLED,CV Fitri,cv.fitri@mail.com,2023-08-01 16:00:00,2023-08-01 16:02:00,2023-08-02 10:02:00,MKY8-LGNM-D0Z4-NFB4
PG169300029960154,OD169300029960154,MERCH_DIST_001,QRIS,SHOPEEPAY,228000,3994,224006,IDR,SETTLED,Toko Nana,nana@email.com,2023-08-30 16:00:00,2023-08-30 16:02:00,2023-08-31 04:02:00,LU73-ZQLK-J8GR-VYH0
PG169300034092430,OD169300034092430,MERCH_DIST_001,E_WALLET,GOPAY,286000,9315,276685,IDR,SETTLED,Warung Galang,galang@mail.com,2023-08-13 14:00:00,2023-08-13 14:05:00,2023-08-14 08:05:00,0Z4M-SEIJ-7Z49-TWOQ
